X,Y,Z,Cell Type
1745.0538,24473.443,0,Stromal/fibroblast
3527.7288,24477.07,0,Erythroid
5351.3506,24474.719,0,Stromal/fibroblast
2847.3274,24480.566,0,Erythroid
2793.609,24479.654,0,Stromal/fibroblast
4577.931,24485.912,0,Stromal/fibroblast
3386.9385,24488.412,0,Macrophage
3626.1946,24491.31,0,Stromal/fibroblast
3203.5144,24501.96,0,Stromal/fibroblast
1958.3053,24505.273,0,Stromal/fibroblast
4233.307,24506.758,0,Proliferating
3063.63,24505.135,0,Stromal/fibroblast
5279.528,24499.287,0,Stromal/fibroblast
5677.325,24510.41,0,Stromal/fibroblast
1680.8389,24513.65,0,Stromal/fibroblast
1506.6487,24515.27,0,Stromal/fibroblast
3215.6123,24515.674,0,Stromal/fibroblast
1058.4923,24518.4375,0,Macrophage
2751.3076,24521.04,0,Stromal/fibroblast
4349.1787,24525.83,0,Stromal/fibroblast
3578.8,24531.14,0,Erythroid
4493.863,24531.395,0,Stromal/fibroblast
1439.1083,24547.16,0,Stromal/fibroblast
2916.2969,24553.074,0,Stromal/fibroblast
5752.9707,24549.469,0,Stromal/fibroblast
3666.648,24553.824,0,Stromal/fibroblast
1088.1353,24553.8125,0,Erythroid
3914.9204,24556.174,0,Stromal/fibroblast
1655.762,24557.54,0,Stromal/fibroblast
1897.4667,24561.086,0,Stromal/fibroblast
2406.524,24564.346,0,Stromal/fibroblast
2734.2307,24563.8125,0,Stromal/fibroblast
3769.508,24571.857,0,Stromal/fibroblast
1827.0634,24572.803,0,Stromal/fibroblast
2606.611,24574.768,0,Stromal/fibroblast
1457.2487,24578.348,0,Stromal/fibroblast
1179.75,24580.42,0,Stromal/fibroblast
4516.5,24581.34,0,Stromal/fibroblast
2721.208,24584.86,0,Stromal/fibroblast
912.0885,24588.07,0,Proliferating
3139.787,24589.602,0,Stromal/fibroblast
2856.7837,24596.81,0,Stromal/fibroblast
4701.6265,24595.934,0,Stromal/fibroblast
5951.4785,24600.375,0,Stromal/fibroblast
1863.719,24606.105,0,Stromal/fibroblast
3720.4558,24603.25,0,Stromal/fibroblast
4715.659,24603.1,0,Stromal/fibroblast
2602.739,24604.217,0,Stromal/fibroblast
2857.4922,24606.96,0,Proliferating
3264.2253,24611.072,0,Stromal/fibroblast
4388.052,24612.904,0,Proliferating
1999.9104,24613.8,0,Stromal/fibroblast
5144.5205,24613.953,0,Stromal/fibroblast
5202.9775,24618.236,0,Stromal/fibroblast
3614.2878,24633.803,0,Stromal/fibroblast
5060.5146,24632.98,0,Stromal/fibroblast
4546.5283,24634.434,0,Stromal/fibroblast
4554.9507,24638.836,0,Stromal/fibroblast
4895.5034,24637.266,0,Stromal/fibroblast
5927.347,24638.848,0,Stromal/fibroblast
5309.952,24643.148,0,Stromal/fibroblast
4085.5366,24647.615,0,Stromal/fibroblast
3479.454,24661.945,0,Stromal/fibroblast
3592.6812,24659.404,0,Stromal/fibroblast
1098.0509,24661.787,0,Proliferating
2332.513,24662.37,0,Stromal/fibroblast
5907.8457,24658.22,0,Proliferating
4470.3037,24666.715,0,Stromal/fibroblast
1226.1583,24669.732,0,Stromal/fibroblast
1758.1956,24674.537,0,Stromal/fibroblast
4798.4434,24675.164,0,Stromal/fibroblast
3596.4146,24680.879,0,Stromal/fibroblast
1650.1641,24682.469,0,Stromal/fibroblast
3073.0708,24682.531,0,Stromal/fibroblast
1012.6875,24682.586,0,Proliferating
1485.3182,24689.467,0,Stromal/fibroblast
1567.9226,24689.283,0,Stromal/fibroblast
4513.0317,24697.873,0,Stromal/fibroblast
1183.2783,24702.34,0,Stromal/fibroblast
2215.7527,24702.334,0,Stromal/fibroblast
4432.528,24701.215,0,Proliferating
5411.048,24704.408,0,Proliferating
2120.7378,24699.744,0,Stromal/fibroblast
2885.0347,24709.994,0,Stromal/fibroblast
5888.327,24709.182,0,Stromal/fibroblast
3690.2852,24715.771,0,Stromal/fibroblast
4389.513,24711.828,0,Stromal/fibroblast
3508.2559,24713.512,0,Stromal/fibroblast
1769.4513,24714.912,0,Stromal/fibroblast
1135.8446,24716.64,0,Stromal/fibroblast
1552.4266,24717.154,0,Stromal/fibroblast
5943.1016,24717.305,0,Erythroid
2057.331,24717.598,0,Stromal/fibroblast
1504.8545,24726.832,0,Stromal/fibroblast
4541.392,24725.023,0,Stromal/fibroblast
4665.129,24725.033,0,Stromal/fibroblast
3852.5088,24731.334,0,Stromal/fibroblast
4391.136,24731.975,0,Stromal/fibroblast
3560.217,24735.697,0,Stromal/fibroblast
3114.1028,24736.771,0,Stromal/fibroblast
2948.1074,24736.422,0,Stromal/fibroblast
1761.6285,24737.457,0,Stromal/fibroblast
1440.3484,24742.58,0,Stromal/fibroblast
900.4103,24744.346,0,Proliferating
1694.6594,24745.104,0,Stromal/fibroblast
1876.7933,24745.445,0,Stromal/fibroblast
3421.0078,24748.86,0,Stromal/fibroblast
2138.9177,24750.53,0,Proliferating
2707.776,24750.139,0,Stromal/fibroblast
5893.986,24756.105,0,Stromal/fibroblast
1078.2009,24773.908,0,Proliferating
5835.6772,24773.541,0,Stromal/fibroblast
4206.7075,24775.594,0,Proliferating
5450.5,24774.81,0,Proliferating
4045.0657,24776.93,0,Stromal/fibroblast
4929.0894,24781.328,0,Stromal/fibroblast
4655.6543,24782.18,0,Stromal/fibroblast
1763.8723,24782.682,0,Stromal/fibroblast
2055.7114,24790.744,0,Stromal/fibroblast
5413.0205,24790.912,0,Stromal/fibroblast
1646.7957,24792.621,0,Stromal/fibroblast
4440.5547,24793.227,0,Stromal/fibroblast
4619.6226,24795.857,0,Stromal/fibroblast
4237.4785,24795.994,0,Stromal/fibroblast
5779.7705,24796.678,0,Proliferating
2681.2322,24797.168,0,Stromal/fibroblast
3364.711,24800.646,0,Stromal/fibroblast
1585.504,24803.39,0,Stromal/fibroblast
2394.34,24803.33,0,Stromal/fibroblast
751.59576,24806.031,0,Erythroid
2419.1067,24807.904,0,Stromal/fibroblast
1649.5156,24813.898,0,Stromal/fibroblast
1089.1167,24818.084,0,Proliferating
2544.9424,24819.53,0,Stromal/fibroblast
5464.7837,24821.836,0,Stromal/fibroblast
1984.6455,24823.281,0,Stromal/fibroblast
3891.195,24824.988,0,Stromal/fibroblast
1428.6884,24826.648,0,Proliferating
4662.4106,24826.578,0,Stromal/fibroblast
3639.6772,24835.826,0,Stromal/fibroblast
4808.774,24835.96,0,Stromal/fibroblast
5072.6216,24834.73,0,Stromal/fibroblast
5402.775,24836.012,0,Stromal/fibroblast
5539.1396,24836.477,0,Stromal/fibroblast
3322.8362,24836.252,0,Proliferating
4599.374,24841.357,0,Proliferating
4784.3213,24843.314,0,Stromal/fibroblast
5855.99,24843.826,0,Stromal/fibroblast
5879.097,24849.166,0,Stromal/fibroblast
1931.8695,24849.936,0,Stromal/fibroblast
3411.7637,24852.402,0,Stromal/fibroblast
4098.963,24854.037,0,Stromal/fibroblast
3849.8345,24854.45,0,Stromal/fibroblast
1708.4222,24856.666,0,Stromal/fibroblast
5010.4097,24858.105,0,Stromal/fibroblast
2440.3015,24860.223,0,Stromal/fibroblast
2862.4753,24868.766,0,Proliferating
4187.3857,24871.287,0,Stromal/fibroblast
5269.8286,24870.383,0,Proliferating
2725.486,24870.943,0,Stromal/fibroblast
4658.8696,24872.807,0,Stromal/fibroblast
4109.635,24875.809,0,Stromal/fibroblast
4764.2446,24874.969,0,Stromal/fibroblast
2266.766,24877.363,0,Stromal/fibroblast
2120.1897,24879.814,0,Stromal/fibroblast
2356.1018,24880.492,0,Stromal/fibroblast
4897.9824,24878.38,0,Stromal/fibroblast
4936.8394,24890.504,0,Stromal/fibroblast
1569.0879,24881.088,0,Stromal/fibroblast
3158.9368,24884.76,0,Proliferating
3092.13,24891.32,0,Proliferating
1400.7881,24896.049,0,Stromal/fibroblast
5383.5923,24896.43,0,Stromal/fibroblast
5193.563,24897.334,0,Stromal/fibroblast
2852.5247,24909.164,0,Proliferating
3910.5854,24909.268,0,Stromal/fibroblast
4748.828,24915.574,0,Proliferating
4904.8906,24916.932,0,Stromal/fibroblast
2471.0647,24916.533,0,Stromal/fibroblast
5545.2666,24919.533,0,Stromal/fibroblast
2370.2354,24921.105,0,Stromal/fibroblast
2112.9177,24921.842,0,Stromal/fibroblast
1700.5916,24920.752,0,Stromal/fibroblast
805.66144,24924.22,0,Erythroid
5005.817,24922.441,0,Stromal/fibroblast
3759.127,24928.45,0,Stromal/fibroblast
5519.699,24926.033,0,Stromal/fibroblast
4837.8257,24927.209,0,Proliferating
5389.421,24930.494,0,Stromal/fibroblast
4017.3806,24931.744,0,Stromal/fibroblast
5438.729,24936.215,0,Stromal/fibroblast
3976.6448,24942.74,0,Stromal/fibroblast
2942.0217,24942.11,0,Stromal/fibroblast
2499.6382,24950.97,0,Stromal/fibroblast
2294.8765,24957.242,0,Stromal/fibroblast
4115.6284,24956.686,0,Stromal/fibroblast
4208.5933,24957.85,0,Stromal/fibroblast
3422.5386,24960.871,0,Stromal/fibroblast
5824.4272,24959.988,0,Stromal/fibroblast
4864.177,24974.898,0,Stromal/fibroblast
1891.9854,24975.95,0,Stromal/fibroblast
5604.0605,24978.031,0,Stromal/fibroblast
1169.8,24982.393,0,Proliferating
3487.1677,24984.98,0,Stromal/fibroblast
2123.0361,24993.174,0,Stromal/fibroblast
3163.155,24992.451,0,Stromal/fibroblast
4570.4126,24992.682,0,Stromal/fibroblast
3235.14,24994.68,0,Stromal/fibroblast
3399.4421,24995.266,0,Stromal/fibroblast
867.33075,24999.13,0,Proliferating
4137.9404,24998.387,0,Stromal/fibroblast
3374.3037,24999.898,0,Stromal/fibroblast
1880.572,24997.885,0,Stromal/fibroblast
5453.15,25000.162,0,Stromal/fibroblast
1961.1323,25002.695,0,Stromal/fibroblast
3916.2395,25006.322,0,Proliferating
2381.8699,25008.162,0,Stromal/fibroblast
3880.1592,25011.197,0,Stromal/fibroblast
849.6082,25012.684,0,Proliferating
1840.5814,25014.875,0,Stromal/fibroblast
5360.056,25015.0,0,Stromal/fibroblast
5632.524,25014.62,0,Stromal/fibroblast
4422.0254,25016.479,0,Stromal/fibroblast
1945.8823,25018.568,0,Stromal/fibroblast
3075.242,25018.164,0,Stromal/fibroblast
3190.2183,25020.535,0,Stromal/fibroblast
3777.6086,25027.088,0,Stromal/fibroblast
3988.5303,25029.531,0,Stromal/fibroblast
2435.7336,25031.684,0,Stromal/fibroblast
5563.568,25028.102,0,Stromal/fibroblast
3840.3215,25033.018,0,Stromal/fibroblast
4082.4746,25033.0,0,Stromal/fibroblast
2504.6,25035.191,0,Stromal/fibroblast
4882.096,25036.47,0,Stromal/fibroblast
5212.348,25036.76,0,Proliferating
1433.3209,25038.762,0,Proliferating
3079.1648,25040.088,0,Stromal/fibroblast
4627.5117,25037.54,0,Stromal/fibroblast
3196.5144,25042.248,0,Stromal/fibroblast
3851.043,25039.537,0,Stromal/fibroblast
2645.3054,25047.04,0,Stromal/fibroblast
1922.3604,25047.588,0,Stromal/fibroblast
2051.5,25048.354,0,Stromal/fibroblast
4295.5415,25049.375,0,Stromal/fibroblast
4280.526,25051.643,0,Stromal/fibroblast
3224.1956,25051.963,0,Stromal/fibroblast
4443.6426,25054.83,0,Proliferating
1508.9851,25059.03,0,Stromal/fibroblast
2975.9932,25059.8,0,Stromal/fibroblast
4761.6387,25066.56,0,Stromal/fibroblast
5278.75,25067.012,0,Proliferating
4995.264,25070.068,0,Stromal/fibroblast
2070.7073,25072.756,0,Stromal/fibroblast
4377.1587,25071.965,0,Stromal/fibroblast
3073.378,25076.332,0,Stromal/fibroblast
4246.204,25077.307,0,Stromal/fibroblast
4460.2324,25078.854,0,Stromal/fibroblast
905.8742,25082.0,0,Proliferating
1053.8877,25084.275,0,Proliferating
5075.7837,25087.973,0,Stromal/fibroblast
2668.6025,25089.682,0,Stromal/fibroblast
3168.0344,25094.965,0,Stromal/fibroblast
11031.741,2916.5835,0,T cell (other)
7908.9297,2933.358,0,Follicular DC
7262.509,2953.6382,0,T cell (other)
8560.351,2957.2983,0,Follicular DC
9563.659,2963.9575,0,CD8 T cell
10802.111,2965.9243,0,CD8 T cell
10905.302,2966.0347,0,CD8 T cell
8613.183,2972.311,0,CD8 T cell
8289.898,2978.184,0,Follicular DC
9004.131,2984.8179,0,Follicular DC
10476.565,2988.4204,0,Follicular DC
8751.845,3003.5435,0,Follicular DC
10490.884,3004.0425,0,Follicular DC
6524.15625,3007.609,0,Follicular DC
8197.653,3007.107,0,CD8 T cell
8941.328,3011.5317,0,Follicular DC
6921.227,3011.6724,0,T cell (other)
7096.655,3022.6665,0,CD8 T cell
8094.7383,3024.44,0,CD8 T cell
6796.865,3041.232,0,CD8 T cell
9273.717,3042.4868,0,CD8 T cell
7121.7773,3047.1821,0,Follicular DC
8095.4155,3048.77,0,Follicular DC
9962.095,3057.896,0,Follicular DC
9928.081,3070.604,0,CD8 T cell
10247.12,3079.5415,0,Follicular DC
9873.921,3082.6978,0,CD8 T cell
10772.544,3084.4058,0,Follicular DC
7519.0757,3087.5454,0,Follicular DC
8165.2163,3089.9126,0,Follicular DC
8956.525,3094.8062,0,Follicular DC
8393.55,3101.0327,0,CD8 T cell
8807.404,3102.7886,0,Follicular DC
8679.679,3105.0474,0,CD8 T cell
8968.387,3109.1196,0,Follicular DC
7553.2026,3112.2104,0,Follicular DC
6637.306,3115.401,0,Follicular DC
8565.79,3120.8394,0,Follicular DC
10698.979,3152.266,0,CD8 T cell
10728.102,3156.1353,0,CD8 T cell
7196.1206,3160.5923,0,Follicular DC
6831.023,3160.5933,0,CD8 T cell
6981.17,3173.399,0,T cell (other)
9303.396,3183.3628,0,Follicular DC
9000.544,3185.2642,0,Follicular DC
9288.641,3185.7544,0,Follicular DC
10761.556,3185.6997,0,CD8 T cell
8453.764,3193.766,0,CD8 T cell
10870.959,3207.853,0,CD8 T cell
8958.327,3217.9438,0,Follicular DC
7608.1587,3232.2349,0,Follicular DC
8167.1724,3238.9155,0,Follicular DC
8837.509,3242.148,0,Follicular DC
8629.188,3243.8706,0,CD8 T cell
8952.864,3256.4868,0,Follicular DC
6863.7285,3257.02,0,Follicular DC
10327.594,3257.4,0,Follicular DC
8404.8,3259.394,0,CD8 T cell
8665.775,3261.3677,0,CD8 T cell
11042.332,3279.2612,0,CD8 T cell
9294.775,3289.2388,0,CD8 T cell
9883.411,3293.0571,0,CD8 T cell
8449.129,3325.6558,0,CD8 T cell
10161.775,3325.3315,0,Follicular DC
7874.0728,3350.8618,0,Follicular DC
8115.5786,3351.7456,0,Follicular DC
7968.0205,3359.109,0,Follicular DC
8042.1865,3365.734,0,Follicular DC
11041.132,3364.0522,0,T cell (other)
8942.792,3371.35,0,Follicular DC
8368.077,3379.02,0,Follicular DC
10704.348,3385.9097,0,CD8 T cell
9901.067,3411.688,0,CD8 T cell
10752.015,3420.5913,0,CD8 T cell
8594.807,3438.77,0,CD8 T cell
9220.386,3438.727,0,Follicular DC
9035.435,3439.6382,0,CD8 T cell
8950.646,3443.8677,0,Follicular DC
9798.572,3451.3042,0,CD8 T cell
9685.359,3458.2554,0,CD8 T cell
9306.087,3461.274,0,CD8 T cell
8383.07,3482.2456,0,Follicular DC
8579.617,3493.3335,0,CD8 T cell
10823.365,3500.311,0,CD8 T cell
9227.172,3513.0083,0,Follicular DC
9129.189,3516.9917,0,Follicular DC
10388.068,3517.7798,0,Follicular DC
8415.974,3520.1548,0,Follicular DC
9475.716,3522.7144,0,CD8 T cell
9430.622,3527.3296,0,Follicular DC
9269.173,3536.3784,0,CD8 T cell
9563.82,3557.228,0,CD8 T cell
8194.469,3563.1353,0,Follicular DC
9580.546,3569.016,0,CD8 T cell
10927.516,3577.4468,0,Follicular DC
10275.91,3577.9272,0,CD8 T cell
8973.424,3584.768,0,Follicular DC
9776.4375,3594.6226,0,Follicular DC
10792.044,3600.809,0,Follicular DC
10505.406,3606.733,0,CD8 T cell
8990.071,3610.6577,0,Follicular DC
8741.36,3631.7485,0,Follicular DC
9615.1,3630.0972,0,CD8 T cell
8750.979,3638.2456,0,Follicular DC
10336.415,3640.6265,0,Follicular DC
9324.047,3643.1206,0,Follicular DC
10151.788,3644.981,0,Follicular DC
9726.4,3649.642,0,CD8 T cell
8925.596,3654.7632,0,Follicular DC
9306.015,3661.645,0,CD8 T cell
10862.76,3662.192,0,T cell (other)
8233.904,3663.2651,0,Follicular DC
7422.75,3665.5503,0,CD8 T cell
9085.889,3673.4165,0,Follicular DC
9955.147,3675.649,0,CD8 T cell
6754.404,3684.9263,0,Follicular DC
7919.428,3690.7007,0,CD8 T cell
9115.651,3693.273,0,CD8 T cell
6802.309,3728.099,0,Follicular DC
9891.047,3731.6938,0,Follicular DC
8738.774,3736.2163,0,Follicular DC
9834.105,3748.3306,0,CD8 T cell
10264.245,3758.0474,0,Follicular DC
8793.615,3764.4995,0,CD8 T cell
8081.223,3769.2456,0,Follicular DC
10094.016,3779.2192,0,CD8 T cell
8351.814,3780.1548,0,Follicular DC
9177.773,3790.725,0,CD8 T cell
8297.514,3792.521,0,Follicular DC
9441.176,3795.2593,0,Follicular DC
10852.26,3810.349,0,CD8 T cell
10066.428,3813.4087,0,Follicular DC
8455.052,3835.9146,0,Follicular DC
10411.895,3839.229,0,Follicular DC
10726.212,3847.9126,0,Follicular DC
9511.118,3851.3667,0,Follicular DC
9795.338,3851.813,0,CD8 T cell
7618.821,3855.0679,0,CD8 T cell
7089.76,3864.1616,0,Follicular DC
7941.807,3864.1743,0,Follicular DC
6731.471,3870.4097,0,Follicular DC
9001.802,3875.523,0,CD8 T cell
9230.753,3878.9263,0,Follicular DC
7901.664,3882.4058,0,CD8 T cell
8995.606,3895.1763,0,Follicular DC
10617.846,3900.3198,0,CD8 T cell
7826.4478,3922.8228,0,CD8 T cell
8750.025,3923.897,0,Follicular DC
8426.642,3931.4321,0,Follicular DC
9039.113,3931.3042,0,CD8 T cell
8856.715,3937.272,0,Follicular DC
8495.893,3943.6743,0,Follicular DC
6962.119,3975.351,0,Follicular DC
7476.865,3997.0493,0,CD8 T cell
10718.558,4009.8364,0,CD8 T cell
10490.49,4012.6382,0,CD8 T cell
10411.261,4028.1362,0,CD8 T cell
10205.97,4028.393,0,Follicular DC
8899.265,4031.8667,0,CD8 T cell
9493.351,4032.1528,0,Follicular DC
6661.823,4035.647,0,CD8 T cell
7235.051,4046.4429,0,CD8 T cell
9809.5205,4071.1167,0,CD8 T cell
9920.223,4074.6099,0,CD8 T cell
8585.475,4082.7173,0,Follicular DC
9602.047,4083.0864,0,Follicular DC
10053.16,4103.3306,0,Follicular DC
8743.091,4106.6235,0,Follicular DC
8609.165,4117.195,0,Follicular DC
9289.653,4124.4917,0,Follicular DC
10092.428,4129.684,0,CD8 T cell
8747.648,4143.3765,0,Follicular DC
10069.2295,4144.694,0,CD8 T cell
7187.2354,4158.3667,0,CD8 T cell
7468.89,4156.7163,0,Follicular DC
9502.161,4162.7847,0,Follicular DC
7693.852,4173.5103,0,CD8 T cell
6937.288,4177.5454,0,Follicular DC
7662.993,4186.6245,0,CD8 T cell
7818.863,4198.6763,0,Follicular DC
7388.542,4201.013,0,CD8 T cell
8811.443,4208.315,0,Follicular DC
7704.2695,4214.136,0,CD8 T cell
8195.993,4213.988,0,Follicular DC
9500.707,4213.9546,0,Follicular DC
10064.625,4213.93,0,CD8 T cell
8133.5317,4240.1313,0,Follicular DC
8249.079,4243.5044,0,Follicular DC
8890.492,4292.4937,0,T cell (other)
7492.251,4295.263,0,Follicular DC
8320.566,4295.693,0,Follicular DC
9164.508,4294.862,0,Follicular DC
8543.757,4305.97,0,Follicular DC
7432.8613,4311.7983,0,CD8 T cell
7769.3223,4313.5747,0,CD8 T cell
8111.3403,4311.693,0,CD8 T cell
8134.4727,4336.594,0,CD8 T cell
9743.582,4340.485,0,CD8 T cell
8012.996,4364.3413,0,Follicular DC
9149.766,4365.2866,0,Follicular DC
8464.519,4380.7603,0,Follicular DC
9723.482,4397.1353,0,Follicular DC
9941.45,4427.695,0,CD8 T cell
8780.272,4431.9165,0,Follicular DC
7121.195,4433.653,0,CD8 T cell
7932.344,4443.5337,0,Follicular DC
10126.519,4443.4995,0,Follicular DC
8453.562,4449.3843,0,Follicular DC
9069.918,4457.446,0,Follicular DC
7853.294,4464.404,0,Follicular DC
7223.8545,4465.4106,0,CD8 T cell
7569.994,4463.7554,0,Follicular DC
9403.149,4480.813,0,Follicular DC
8730.383,4496.5786,0,Follicular DC
9632.111,4513.0923,0,Follicular DC
10034.75,4515.6743,0,Follicular DC
7310.215,4519.231,0,CD8 T cell
8225.188,4520.5903,0,T cell (other)
7548.839,4526.1313,0,CD8 T cell
7583.9077,4554.0806,0,CD8 T cell
7590.974,4604.2476,0,CD8 T cell
8570.651,4619.303,0,Follicular DC
8693.37,4646.7563,0,Follicular DC
8701.636,4664.2456,0,Follicular DC
7777.089,4668.777,0,CD8 T cell
7891.1143,4671.014,0,CD8 T cell
8594.769,4682.1313,0,Follicular DC
7558.461,4686.447,0,CD8 T cell
8143.7515,4723.606,0,T cell (other)
8316.389,4740.8784,0,Follicular DC
8265.01,4800.7974,0,T cell (other)
1462.298,52.456055,0,Endothelial
1600.0966,89.30078,0,Endothelial
1442.7225,94.44043,0,Endothelial
1632.2963,143.31934,0,Endothelial
1721.0804,242.16602,0,Endothelial
1353.0402,246.14453,0,Endothelial
1715.4977,288.265625,0,Endothelial
1564.4672,325.33203,0,Erythroid
1460.84,386.47266,0,Endothelial
1270.9108,426.55957,0,Endothelial
3100.8354,431.22852,0,Endothelial
1731.6207,434.59766,0,Endothelial
1429.7501,495.2334,0,Endothelial
1940.6527,495.91113,0,Endothelial
1217.702,502.49805,0,Endothelial
2096.8784,505.98047,0,Endothelial
3250.8882,528.041,0,Endothelial
1176.5055,546.99023,0,Endothelial
1953.9354,547.71387,0,Erythroid
2939.1885,565.37695,0,Endothelial
2331.9458,569.7051,0,Endothelial
2962.8018,605.77734,0,Endothelial
1101.9222,618.08594,0,Erythroid
877.1388,622.36035,0,Endothelial
1056.8881,637.249,0,Endothelial
1630.8219,647.8965,0,Endothelial
1278.5887,666.79785,0,Endothelial
1851.2023,698.38574,0,Endothelial
3237.1016,698.01074,0,Erythroid
1400.9388,701.7871,0,Endothelial
2782.4893,730.5469,0,Erythroid
470.81824,751.1465,0,Endothelial
1400.9562,758.958,0,Endothelial
488.78345,765.8877,0,Endothelial
2054.7798,770.8047,0,Endothelial
694.1776,850.1797,0,Proliferating
537.0564,849.751,0,Endothelial
3192.4438,850.4092,0,Endothelial
384.89246,853.5166,0,Endothelial
646.86,876.333,0,Proliferating
715.34143,877.5654,0,Proliferating
281.93372,887.8535,0,Endothelial
1356.476,892.584,0,Endothelial
616.5011,896.2031,0,Proliferating
598.3744,907.3047,0,Proliferating
858.4872,913.1338,0,Proliferating
2088.7456,913.83105,0,Erythroid
2847.0562,916.77734,0,Endothelial
713.7926,917.5576,0,Proliferating
1836.8485,923.56836,0,Proliferating
3260.814,925.94434,0,Endothelial
954.81384,926.9326,0,Erythroid
1880.2618,931.94824,0,Endothelial
1994.3805,935.22754,0,Erythroid
1529.7699,942.7412,0,Erythroid
2576.3833,945.1211,0,Endothelial
1115.6373,948.56934,0,Erythroid
2075.2925,956.5664,0,Erythroid
390.6139,957.44434,0,Endothelial
2915.3901,958.33105,0,Endothelial
3020.4438,968.6289,0,Endothelial
751.52893,974.16406,0,Proliferating
503.59155,991.1416,0,Endothelial
2452.0083,995.10547,0,Erythroid
1961.2965,1001.5254,0,Erythroid
2547.8584,1004.57715,0,Erythroid
2541.1167,1018.0713,0,Erythroid
1620.2491,1023.83594,0,Proliferating
1180.5248,1026.9121,0,Erythroid
1618.4083,1033.9932,0,Proliferating
3390.835,1038.831,0,Erythroid
977.84827,1039.3174,0,Macrophage
732.8253,1049.0713,0,Macrophage
2584.5674,1053.0889,0,Erythroid
1052.9366,1054.7207,0,Proliferating
1517.3695,1055.8662,0,Erythroid
719.5177,1087.09375,0,Erythroid
1223.6678,1091.4375,0,Erythroid
2005.6805,1092.7773,0,Erythroid
1041.4652,1097.0137,0,Macrophage
2270.1768,1101.0371,0,Macrophage
912.61487,1102.9082,0,Proliferating
3135.6045,1106.4834,0,Endothelial
800.68054,1107.7959,0,Macrophage
2544.1904,1111.5654,0,Erythroid
1474.7008,1115.7695,0,Macrophage
834.1095,1120.5098,0,Macrophage
1340.4291,1123.4248,0,Erythroid
1062.993,1128.1875,0,Macrophage
1796.86,1126.0488,0,Erythroid
2525.2163,1128.7686,0,Macrophage
1579.8192,1128.4697,0,Proliferating
451.63245,1137.6846,0,Endothelial
546.26746,1141.7773,0,Macrophage
526.7081,1152.0117,0,Macrophage
1985.2001,1152.206,0,Erythroid
551.0841,1153.8828,0,Macrophage
136.91382,1163.0107,0,Endothelial
1641.9288,1166.0254,0,Macrophage
2064.712,1169.6826,0,Proliferating
224.0592,1176.7002,0,Endothelial
1594.7174,1191.5596,0,Proliferating
135.37769,1192.6826,0,Endothelial
893.74963,1201.8965,0,Endothelial
521.7296,1206.3359,0,Macrophage
682.5145,1221.416,0,Macrophage
3070.228,1223.6006,0,Endothelial
2976.5786,1247.502,0,Endothelial
1333.5438,1248.1367,0,Proliferating
1671.0162,1259.6992,0,Proliferating
2014.7218,1261.9111,0,Proliferating
2198.609,1266.2412,0,Proliferating
802.444,1279.2686,0,Erythroid
1227.2711,1279.7539,0,Proliferating
2958.585,1282.2803,0,Proliferating
2148.6978,1282.2207,0,Proliferating
1002.5731,1283.1865,0,Proliferating
2885.148,1283.6992,0,Macrophage
2930.4175,1285.5527,0,Macrophage
474.84717,1300.78125,0,Endothelial
2362.245,1308.374,0,Proliferating
2098.8271,1312.3574,0,Proliferating
1614.5485,1318.7012,0,Proliferating
1122.411,1319.6641,0,Macrophage
2216.1924,1326.21875,0,Proliferating
2254.4673,1326.4512,0,Proliferating
2327.898,1329.5859,0,Proliferating
1141.5448,1334.8018,0,Proliferating
459.71936,1337.2949,0,Endothelial
2369.733,1346.1943,0,Proliferating
622.89246,1355.5742,0,Macrophage
3150.4893,1356.2871,0,Endothelial
1373.9757,1355.5146,0,Proliferating
2729.5059,1356.7773,0,Proliferating
1383.191,1366.7646,0,Macrophage
1756.9183,1364.1895,0,Proliferating
2552.7012,1368.4355,0,Proliferating
2118.3584,1371.2314,0,Proliferating
2456.396,1374.1025,0,Proliferating
1707.817,1374.5273,0,Macrophage
860.82336,1378.79,0,Proliferating
770.59973,1387.626,0,Macrophage
565.0255,1391.9746,0,Erythroid
1145.8624,1393.6709,0,Proliferating
2411.2432,1396.0273,0,Proliferating
2462.1577,1396.3408,0,Proliferating
2707.9824,1400.7051,0,Proliferating
3047.5034,1398.9121,0,Macrophage
1671.7172,1402.1348,0,Proliferating
1008.2831,1408.457,0,Macrophage
2797.5674,1414.5977,0,Proliferating
3007.0488,1416.6611,0,Proliferating
1871.5763,1419.8086,0,Proliferating
1558.8522,1421.4336,0,Proliferating
2956.3726,1423.8281,0,Stromal/fibroblast
1190.472,1430.8076,0,Macrophage
2512.6143,1433.1016,0,Proliferating
2338.5122,1434.1406,0,Proliferating
1770.0804,1439.4082,0,Proliferating
1074.5804,1442.0898,0,Macrophage
1244.5018,1454.4658,0,Proliferating
1475.5153,1463.084,0,Macrophage
1430.0787,1468.751,0,Macrophage
767.88293,1476.1455,0,Macrophage
3108.8613,1477.3955,0,Macrophage
3034.2256,1478.9736,0,Erythroid
3128.0054,1478.5293,0,Macrophage
970.59924,1479.668,0,Macrophage
898.4147,1493.8408,0,Macrophage
2810.4043,1499.5908,0,Macrophage
2196.6904,1510.7578,0,Proliferating
623.55774,1514.1055,0,Proliferating
920.21985,1516.8115,0,Macrophage
1117.9261,1522.3203,0,Proliferating
